DB010,DB020,DB030,DB040,DB040_F,DB060,DB060_F,DB090,DB090_F,DB100,DB100_F
2012,ES,19977,ES41,1,426,1,606.92592,1,1,1
2012,ES,19984,ES61,1,728,1,1222.31753,1,2,1
2012,ES,19992,ES43,1,147,1,841.15266,1,3,1
2012,ES,19996,ES24,1,1920,1,936.81098,1,1,1
2012,ES,19997,ES11,1,574,1,1945.50714,1,1,1
2012,ES,20002,ES70,1,1397,1,1044.83143,1,3,1
2012,ES,20004,ES12,1,1323,1,217.80816,1,2,1
2012,ES,20008,ES53,1,194,1,1195.96386,1,3,1
2012,ES,20020,ES41,1,427,1,1387.66552,1,1,1
2012,ES,20022,ES30,1,970,1,2585.28496,1,1,1
2012,ES,20023,ES41,1,1463,1,1643.00854,1,3,1
2012,ES,20024,ES42,1,529,1,1679.78869,1,3,1
2012,ES,20028,ES61,1,99,1,1277.32221,1,1,1
2012,ES,20036,ES41,1,432,1,950.14409,1,3,1
2012,ES,20038,ES53,1,181,1,1851.89590,1,2,1
2012,ES,20042,ES30,1,1048,1,1702.72799,1,1,1
2012,ES,20043,ES30,1,975,1,2449.03456,1,1,1
2012,ES,20045,ES62,1,1191,1,1410.62193,1,3,1
2012,ES,20048,ES41,1,1817,1,1940.80247,1,1,1
2012,ES,20062,ES12,1,1349,1,564.63007,1,3,1
2012,ES,20076,ES41,1,1815,1,455.03431,1,1,1
2012,ES,20082,ES51,1,292,1,2817.98136,1,1,1
2012,ES,20092,ES22,1,1221,1,592.90459,1,1,1
2012,ES,20093,ES51,1,394,1,1846.98642,1,1,1
2012,ES,20100,ES52,1,60,1,4964.21752,1,2,1
2012,ES,20101,ES22,1,1216,1,952.62075,1,1,1
2012,ES,20104,ES61,1,1621,1,1873.26718,1,1,1
2012,ES,20112,ES13,1,1565,1,1584.17183,1,1,1
2012,ES,20126,ES11,1,1421,1,1149.38684,1,3,1
2012,ES,20134,ES51,1,366,1,2692.97963,1,1,1
2012,ES,20139,ES51,1,411,1,1686.68077,1,1,1
2012,ES,20141,ES61,1,1088,1,1743.09952,1,1,1
2012,ES,20157,ES70,1,1502,1,1207.98744,1,2,1
2012,ES,20161,ES21,1,1858,1,932.39843,1,2,1
2012,ES,20164,ES30,1,1066,1,1294.04780,1,1,1
2012,ES,20172,ES24,1,1912,1,1046.36931,1,3,1
2012,ES,20174,ES61,1,480,1,2491.31967,1,1,1
2012,ES,20179,ES53,1,240,1,735.59634,1,3,1
2012,ES,20182,ES12,1,1308,1,524.27882,1,1,1
2012,ES,20189,ES51,1,248,1,1697.73352,1,1,1
2012,ES,20204,ES42,1,535,1,1057.14905,1,3,1
2012,ES,20219,ES41,1,1466,1,1102.46548,1,1,1
2012,ES,20220,ES11,1,601,1,1870.55748,1,3,1
2012,ES,20221,ES11,1,605,1,991.51570,1,3,1
2012,ES,20236,ES21,1,1886,1,664.94426,1,3,1
2012,ES,20240,ES61,1,556,1,6624.70455,1,3,1
2012,ES,20253,ES12,1,1280,1,263.27604,1,3,1
2012,ES,20255,ES70,1,1493,1,963.28290,1,1,1
2012,ES,20267,ES12,1,1326,1,2160.01045,1,1,1
2012,ES,20273,ES52,1,49,1,1754.66121,1,1,1
2012,ES,20274,ES62,1,1166,1,524.71166,1,1,1
2012,ES,20277,ES53,1,202,1,2265.05460,1,1,1
2012,ES,20278,ES12,1,1275,1,2704.85654,1,1,1
2012,ES,20279,ES11,1,1260,1,1337.79706,1,1,1
2012,ES,20282,ES22,1,1199,1,1458.57402,1,2,1
2012,ES,20283,ES51,1,413,1,4758.91483,1,2,1
2012,ES,20286,ES63,1,1983,1,46.55221,1,1,1
2012,ES,20287,ES21,1,3,1,947.72912,1,2,1
2012,ES,20296,ES52,1,1755,1,4433.97827,1,2,1
2012,ES,20298,ES21,1,1881,1,1562.66399,1,1,1
2012,ES,20301,ES42,1,1698,1,1194.48135,1,1,1
2012,ES,20302,ES43,1,165,1,168.31094,1,3,1
2012,ES,20305,ES51,1,327,1,1530.43654,1,1,1
2012,ES,20307,ES52,1,1713,1,1368.08580,1,2,1
2012,ES,20309,ES23,1,829,1,223.61078,1,1,1
2012,ES,20312,ES23,1,834,1,267.35692,1,1,1
2012,ES,20315,ES41,1,119,1,642.59322,1,3,1
2012,ES,20316,ES11,1,570,1,1073.06408,1,2,1
2012,ES,20322,ES61,1,1076,1,3316.06660,1,2,1
2012,ES,20326,ES11,1,1267,1,623.01412,1,3,1
2012,ES,20327,ES11,1,1444,1,865.38954,1,1,1
2012,ES,20333,ES23,1,845,1,262.36955,1,1,1
2012,ES,20335,ES11,1,1428,1,825.51154,1,1,1
2012,ES,20336,ES51,1,279,1,978.64980,1,1,1
2012,ES,20339,ES70,1,1396,1,476.35949,1,1,1
2012,ES,20343,ES12,1,1273,1,1685.97417,1,1,1
2012,ES,20344,ES63,1,1970,1,330.35734,1,1,1
2012,ES,20346,ES51,1,307,1,2213.64996,1,1,1
2012,ES,20350,ES30,1,1022,1,2596.69771,1,1,1
2012,ES,20357,ES70,1,1521,1,555.00100,1,2,1
2012,ES,20366,ES11,1,582,1,710.92635,1,1,1
2012,ES,20367,ES11,1,1420,1,1009.59087,1,3,1
2012,ES,20368,ES63,1,1968,1,128.29570,1,1,1
2012,ES,20370,ES51,1,634,1,1544.34720,1,2,1
2012,ES,20371,ES52,1,1778,1,370.21685,1,1,1
2012,ES,20378,ES21,1,711,1,926.75757,1,1,1
2012,ES,20382,ES11,1,606,1,1260.04624,1,3,1
2012,ES,20386,ES21,1,1863,1,1287.65651,1,1,1
2012,ES,20388,ES70,1,1379,1,513.10748,1,1,1
2012,ES,20392,ES53,1,221,1,454.91036,1,1,1
2012,ES,20394,ES12,1,1344,1,749.85843,1,3,1
2012,ES,20395,ES22,1,1208,1,315.50550,1,3,1
2012,ES,20402,ES61,1,480,1,2129.94502,1,1,1
2012,ES,20404,ES61,1,1616,1,1691.72065,1,3,1
2012,ES,20407,ES12,1,1301,1,514.78680,1,1,1
2012,ES,20410,ES61,1,480,1,1432.03068,1,1,1
2012,ES,20416,ES41,1,1799,1,1848.67038,1,1,1
2012,ES,20429,ES21,1,1853,1,1437.21744,1,1,1
2012,ES,20433,ES41,1,1646,1,1276.08166,1,3,1
2012,ES,20442,ES51,1,805,1,802.20629,1,3,1
2012,ES,20446,ES70,1,1501,1,776.54914,1,2,1
2012,ES,20452,ES52,1,85,1,1772.68775,1,2,1
2012,ES,20457,ES70,1,1405,1,278.99040,1,3,1
2012,ES,20458,ES21,1,1847,1,2939.92717,1,1,1
2012,ES,20459,ES43,1,446,1,463.14438,1,3,1
2012,ES,20463,ES62,1,1133,1,660.23864,1,1,1
2012,ES,20465,ES61,1,1081,1,1458.90770,1,3,1
2012,ES,20473,ES22,1,1236,1,565.37635,1,1,1
2012,ES,20474,ES21,1,1882,1,1018.68793,1,1,1
2012,ES,20475,ES61,1,650,1,1081.19814,1,3,1
2012,ES,20481,ES52,1,1722,1,2493.00800,1,3,1
2012,ES,20485,ES23,1,837,1,223.11487,1,1,1
2012,ES,20488,ES23,1,820,1,328.43982,1,2,1
2012,ES,20490,ES12,1,1329,1,2106.51074,1,1,1
2012,ES,20492,ES62,1,1132,1,1654.53201,1,1,1
2012,ES,20494,ES51,1,262,1,1417.73015,1,1,1
2012,ES,20500,ES70,1,1506,1,1158.05280,1,1,1
2012,ES,20510,ES21,1,1879,1,1079.81388,1,1,1
2012,ES,20512,ES11,1,880,1,1325.32277,1,3,1
2012,ES,20521,ES51,1,259,1,1867.32909,1,1,1
2012,ES,20522,ES52,1,42,1,1573.69866,1,1,1
2012,ES,20527,ES53,1,222,1,796.06787,1,1,1
2012,ES,20529,ES61,1,484,1,1734.70776,1,3,1
2012,ES,20532,ES53,1,211,1,415.86230,1,1,1
2012,ES,20533,ES23,1,835,1,215.33870,1,1,1
2012,ES,20539,ES22,1,1242,1,353.45359,1,3,1
2012,ES,20542,ES30,1,919,1,1379.32080,1,1,1
2012,ES,20549,ES12,1,1340,1,729.35094,1,1,1
2012,ES,20556,ES42,1,536,1,841.74365,1,3,1
2012,ES,20562,ES53,1,225,1,835.11697,1,1,1
2012,ES,20563,ES12,1,1311,1,185.60252,1,2,1
2012,ES,20566,ES61,1,1628,1,1958.62338,1,1,1
2012,ES,20591,ES30,1,950,1,2718.12146,1,1,1
2012,ES,20598,ES12,1,1299,1,940.07546,1,1,1
2012,ES,20601,ES51,1,804,1,1616.30046,1,2,1
2012,ES,20603,ES70,1,1399,1,408.89259,1,2,1
2012,ES,20605,ES61,1,543,1,1348.99199,1,3,1
2012,ES,20610,ES61,1,1082,1,1047.28018,1,3,1
2012,ES,20622,ES70,1,1489,1,951.48112,1,1,1
2012,ES,20624,ES51,1,1656,1,1482.97455,1,1,1
2012,ES,20625,ES30,1,981,1,1922.24787,1,1,1
2012,ES,20629,ES51,1,333,1,3545.10774,1,1,1
2012,ES,20630,ES51,1,1663,1,457.47386,1,2,1
2012,ES,20631,ES22,1,1222,1,416.43554,1,2,1
2012,ES,20633,ES21,1,1825,1,546.76054,1,1,1
2012,ES,20638,ES11,1,1422,1,1126.12238,1,3,1
2012,ES,20643,ES42,1,1695,1,1042.19651,1,1,1
2012,ES,20644,ES30,1,1068,1,1609.26401,1,3,1
2012,ES,20646,ES11,1,1257,1,1720.50625,1,3,1
2012,ES,20647,ES51,1,400,1,3513.66136,1,2,1
2012,ES,20655,ES52,1,502,1,1519.33860,1,3,1
2012,ES,20657,ES30,1,970,1,2360.63809,1,1,1
2012,ES,20658,ES41,1,786,1,1836.06915,1,2,1
2012,ES,20659,ES51,1,268,1,1331.49541,1,1,1
2012,ES,20663,ES21,1,1873,1,410.50125,1,1,1
2012,ES,20668,ES11,1,609,1,893.36743,1,3,1
2012,ES,20669,ES43,1,162,1,355.16373,1,3,1
2012,ES,20670,ES61,1,490,1,3631.22799,1,2,1
2012,ES,20674,ES41,1,1356,1,1224.58219,1,3,1
2012,ES,20680,ES61,1,463,1,3118.39883,1,1,1
2012,ES,20682,ES43,1,461,1,915.03965,1,3,1
2012,ES,20684,ES41,1,1471,1,439.82750,1,1,1
2012,ES,20692,ES53,1,180,1,1752.42771,1,2,1
2012,ES,20696,ES62,1,1155,1,2616.33112,1,2,1
2012,ES,20701,ES52,1,1777,1,1732.14052,1,1,1
2012,ES,20713,ES61,1,1644,1,2790.62825,1,3,1
2012,ES,20715,ES70,1,1378,1,641.53439,1,1,1
2012,ES,20718,ES30,1,1030,1,2354.15939,1,1,1
2012,ES,20719,ES61,1,752,1,1416.71218,1,3,1
2012,ES,20720,ES12,1,1289,1,310.07317,1,1,1
2012,ES,20730,ES52,1,508,1,1013.09475,1,2,1
2012,ES,20733,ES24,1,1947,1,544.44005,1,1,1
2012,ES,20737,ES53,1,172,1,1776.25986,1,2,1
2012,ES,20740,ES51,1,262,1,1159.39353,1,1,1
2012,ES,20743,ES41,1,776,1,1007.27863,1,1,1
2012,ES,20755,ES53,1,212,1,1186.28833,1,1,1
2012,ES,20759,ES11,1,571,1,888.74963,1,3,1
2012,ES,20761,ES52,1,509,1,625.67920,1,3,1
2012,ES,20768,ES24,1,1905,1,389.37474,1,3,1
2012,ES,20772,ES51,1,385,1,1078.13661,1,1,1
2012,ES,20776,ES24,1,1901,1,1788.82613,1,3,1
2012,ES,20778,ES41,1,426,1,985.38157,1,1,1
2012,ES,20782,ES63,1,1975,1,575.37916,1,1,1
2012,ES,20786,ES51,1,255,1,3001.03843,1,1,1
2012,ES,20787,ES64,1,1984,1,428.22930,1,1,1
2012,ES,20790,ES11,1,582,1,799.01081,1,1,1
2012,ES,20793,ES62,1,1178,1,314.81946,1,1,1
2012,ES,20795,ES51,1,407,1,1362.01336,1,1,1
2012,ES,20797,ES43,1,155,1,236.26018,1,2,1
2012,ES,20800,ES42,1,1703,1,963.63526,1,3,1
2012,ES,20804,ES53,1,211,1,554.26063,1,1,1
2012,ES,20805,ES24,1,1948,1,684.03035,1,1,1
2012,ES,20808,ES62,1,1133,1,124.88723,1,1,1
2012,ES,20815,ES43,1,148,1,420.44867,1,3,1
2012,ES,20817,ES52,1,89,1,1931.88381,1,2,1
2012,ES,20818,ES51,1,794,1,1875.97151,1,2,1
2012,ES,20819,ES42,1,526,1,1184.80079,1,3,1
2012,ES,20822,ES24,1,740,1,650.11502,1,2,1
2012,ES,20823,ES70,1,1413,1,456.45143,1,3,1
2012,ES,20825,ES43,1,454,1,1039.69032,1,2,1
2012,ES,20827,ES11,1,1438,1,1490.41165,1,3,1
2012,ES,20828,ES30,1,1057,1,1685.62592,1,1,1
2012,ES,20835,ES23,1,823,1,451.71435,1,3,1
2012,ES,20840,ES13,1,1568,1,167.33076,1,3,1
2012,ES,20842,ES51,1,356,1,832.92215,1,2,1
2012,ES,20846,ES30,1,1018,1,1292.09491,1,1,1
2012,ES,20847,ES61,1,463,1,1721.91348,1,1,1
2012,ES,20849,ES11,1,594,1,1448.14102,1,1,1
2012,ES,20858,ES41,1,1358,1,481.39478,1,1,1
2012,ES,20865,ES13,1,1555,1,235.63926,1,1,1
2012,ES,20868,ES62,1,1145,1,626.18260,1,3,1
2012,ES,20877,ES21,1,691,1,888.47403,1,3,1
2012,ES,20879,ES23,1,829,1,372.29520,1,1,1
2012,ES,20882,ES23,1,817,1,183.49995,1,2,1
2012,ES,20883,ES42,1,518,1,1304.31834,1,2,1
2012,ES,20887,ES12,1,1290,1,354.96374,1,1,1
2012,ES,20891,ES13,1,1581,1,461.43336,1,3,1
2012,ES,20892,ES52,1,1761,1,910.52857,1,1,1
2012,ES,20893,ES30,1,1068,1,2556.81170,1,3,1
2012,ES,20896,ES42,1,1676,1,814.60000,1,3,1
2012,ES,20899,ES21,1,688,1,747.48372,1,3,1
2012,ES,20908,ES11,1,874,1,1287.31711,1,1,1
2012,ES,20915,ES23,1,822,1,129.62364,1,3,1
2012,ES,20916,ES30,1,900,1,1321.53115,1,2,1
2012,ES,20923,ES52,1,1742,1,2794.23267,1,2,1
2012,ES,20926,ES61,1,1093,1,307.34112,1,1,1
2012,ES,20933,ES61,1,97,1,3105.64695,1,3,1
2012,ES,20934,ES70,1,1378,1,1043.28943,1,2,1
2012,ES,20938,ES21,1,1829,1,1179.65715,1,1,1
2012,ES,20943,ES30,1,1024,1,1724.57036,1,1,1
2012,ES,20952,ES24,1,1909,1,554.74679,1,3,1
2012,ES,20968,ES42,1,36,1,730.08088,1,3,1
2012,ES,20973,ES41,1,1584,1,871.65201,1,3,1
2012,ES,20978,ES43,1,452,1,564.79191,1,2,1
2012,ES,20979,ES61,1,487,1,4936.82998,1,1,1
2012,ES,20984,ES24,1,1961,1,1672.94996,1,1,1
2012,ES,20986,ES30,1,1056,1,1178.03468,1,1,1
2012,ES,20994,ES43,1,153,1,698.49081,1,3,1
2012,ES,21005,ES61,1,540,1,995.44946,1,3,1
2012,ES,21008,ES11,1,1434,1,865.42328,1,3,1
2012,ES,21011,ES62,1,1157,1,1824.36989,1,1,1
2012,ES,21021,ES41,1,1814,1,637.95301,1,1,1
2012,ES,21031,ES51,1,254,1,1574.69520,1,1,1
2012,ES,21034,ES24,1,1946,1,1052.23832,1,1,1
2012,ES,21036,ES61,1,110,1,2164.60603,1,3,1
2012,ES,21040,ES11,1,606,1,815.66376,1,3,1
2012,ES,21047,ES51,1,376,1,1394.51971,1,1,1
2012,ES,21061,ES61,1,664,1,904.49041,1,3,1
2012,ES,21068,ES51,1,297,1,4052.58868,1,1,1
2012,ES,21072,ES41,1,1475,1,591.23978,1,3,1
2012,ES,21080,ES22,1,1202,1,282.24109,1,3,1
2012,ES,21081,ES23,1,830,1,345.05340,1,1,1
2012,ES,21084,ES22,1,1219,1,344.38086,1,1,1
2012,ES,21088,ES30,1,916,1,2195.85475,1,1,1
2012,ES,21094,ES61,1,1602,1,1398.25869,1,1,1
2012,ES,21095,ES52,1,71,1,2274.30852,1,1,1
2012,ES,21099,ES21,1,1822,1,449.26014,1,1,1
2012,ES,21100,ES61,1,670,1,1657.71439,1,2,1
2012,ES,21105,ES22,1,1229,1,278.50313,1,1,1
2012,ES,21107,ES21,1,7,1,1215.89545,1,1,1
2012,ES,21108,ES23,1,834,1,285.58936,1,1,1
2012,ES,21113,ES43,1,437,1,433.87364,1,3,1
2012,ES,21123,ES23,1,852,1,368.68104,1,1,1
2012,ES,21125,ES43,1,131,1,1496.47561,1,1,1
2012,ES,21126,ES30,1,971,1,2273.82534,1,1,1
2012,ES,21127,ES61,1,493,1,1888.87289,1,1,1
2012,ES,21133,ES61,1,1113,1,1934.94873,1,3,1
2012,ES,21137,ES30,1,1038,1,1039.42421,1,3,1
2012,ES,21139,ES61,1,1623,1,789.46205,1,1,1
2012,ES,21147,ES30,1,892,1,1858.70374,1,1,1
2012,ES,21149,ES61,1,1094,1,1469.50660,1,1,1
2012,ES,21158,ES61,1,1605,1,1444.31173,1,3,1
2012,ES,21159,ES23,1,834,1,357.39171,1,1,1
2012,ES,21163,ES43,1,447,1,650.00959,1,3,1
2012,ES,21165,ES51,1,359,1,1692.94627,1,1,1
2012,ES,21170,ES11,1,579,1,952.06788,1,1,1
2012,ES,21172,ES41,1,784,1,4177.87875,1,1,1
2012,ES,21174,ES13,1,1550,1,221.82329,1,1,1
2012,ES,21177,ES41,1,1358,1,2151.17196,1,1,1
2012,ES,21180,ES11,1,1432,1,890.68798,1,3,1
2012,ES,21183,ES22,1,1205,1,399.08366,1,3,1
2012,ES,21185,ES30,1,900,1,9246.03048,1,2,1
2012,ES,21186,ES61,1,1097,1,4903.82136,1,1,1
2012,ES,21190,ES51,1,401,1,1969.72456,1,1,1
2012,ES,21193,ES30,1,1046,1,1914.15589,1,3,1
2012,ES,21196,ES21,1,1849,1,1219.02832,1,1,1
2012,ES,21201,ES70,1,1390,1,1188.21552,1,1,1
2012,ES,21209,ES12,1,1307,1,333.39089,1,1,1
2012,ES,21217,ES30,1,1012,1,2120.03669,1,1,1
2012,ES,21218,ES53,1,238,1,1313.56168,1,3,1
2012,ES,21230,ES53,1,180,1,1038.03178,1,2,1
2012,ES,21240,ES24,1,1912,1,2079.25589,1,3,1
2012,ES,21249,ES12,1,1344,1,1498.22537,1,3,1
2012,ES,21252,ES11,1,591,1,894.87840,1,2,1
2012,ES,21255,ES12,1,1339,1,1694.61533,1,1,1
2012,ES,21260,ES52,1,57,1,1177.17118,1,1,1
2012,ES,21262,ES51,1,304,1,2920.72501,1,1,1
2012,ES,21264,ES11,1,589,1,950.81854,1,2,1
2012,ES,21268,ES62,1,1178,1,70.99406,1,1,1
2012,ES,21271,ES30,1,1072,1,930.25271,1,3,1
2012,ES,21276,ES62,1,1193,1,827.68685,1,2,1
2012,ES,21277,ES51,1,277,1,2488.93406,1,1,1
2012,ES,21282,ES51,1,332,1,2399.30210,1,1,1
2012,ES,21283,ES43,1,142,1,1174.78591,1,3,1
2012,ES,21286,ES70,1,1516,1,566.55550,1,1,1
2012,ES,21287,ES61,1,1604,1,436.88085,1,3,1
2012,ES,21295,ES24,1,1922,1,1247.25042,1,1,1
2012,ES,21297,ES61,1,732,1,1417.85679,1,2,1
2012,ES,21311,ES23,1,836,1,438.29886,1,1,1
2012,ES,21318,ES62,1,1155,1,2089.36533,1,2,1
2012,ES,21324,ES61,1,764,1,1810.92452,1,3,1
2012,ES,21327,ES41,1,1647,1,838.29044,1,3,1
2012,ES,21331,ES51,1,368,1,1912.95161,1,1,1
2012,ES,21334,ES22,1,1231,1,742.58596,1,1,1
2012,ES,21337,ES63,1,1970,1,119.53649,1,1,1
2012,ES,21341,ES41,1,433,1,632.86284,1,3,1
2012,ES,21342,ES51,1,405,1,4109.27677,1,1,1
2012,ES,21344,ES51,1,364,1,1807.57117,1,1,1
2012,ES,21356,ES11,1,875,1,1002.37405,1,3,1
2012,ES,21357,ES30,1,1000,1,1391.89140,1,1,1
2012,ES,21364,ES41,1,1792,1,750.69345,1,2,1
2012,ES,21367,ES12,1,1311,1,881.09892,1,2,1
2012,ES,21370,ES12,1,1347,1,282.36932,1,3,1
2012,ES,21384,ES30,1,1062,1,1632.45448,1,3,1
2012,ES,21392,ES41,1,786,1,4283.28695,1,2,1
2012,ES,21401,ES52,1,1723,1,2522.14299,1,2,1
2012,ES,21406,ES51,1,279,1,1937.84359,1,1,1
2012,ES,21407,ES23,1,808,1,596.59323,1,3,1
2012,ES,21410,ES23,1,808,1,196.89329,1,3,1
2012,ES,21411,ES63,1,1975,1,594.48198,1,1,1
2012,ES,21416,ES12,1,1282,1,534.85853,1,3,1
2012,ES,21418,ES22,1,1237,1,532.26998,1,1,1
2012,ES,21419,ES62,1,1151,1,1996.09122,1,3,1
2012,ES,21421,ES61,1,106,1,1544.24915,1,3,1
2012,ES,21426,ES24,1,1942,1,785.37503,1,1,1
2012,ES,21430,ES21,1,1857,1,994.58732,1,2,1
2012,ES,21431,ES21,1,1878,1,938.91152,1,1,1
2012,ES,21440,ES12,1,1292,1,221.98599,1,1,1
2012,ES,21442,ES51,1,416,1,2903.53126,1,1,1
2012,ES,21444,ES52,1,1779,1,944.57229,1,1,1
2012,ES,21451,ES51,1,632,1,1164.14298,1,3,1
2012,ES,21453,ES41,1,782,1,1239.42228,1,1,1
2012,ES,21464,ES62,1,1173,1,634.45541,1,1,1
2012,ES,21465,ES61,1,101,1,650.29925,1,1,1
2012,ES,21477,ES42,1,520,1,920.56958,1,1,1
2012,ES,21486,ES24,1,1915,1,493.70720,1,2,1
2012,ES,21490,ES42,1,524,1,1136.39106,1,3,1
2012,ES,21492,ES52,1,1777,1,1982.58324,1,1,1
2012,ES,21493,ES52,1,75,1,870.11082,1,2,1
2012,ES,21496,ES30,1,1026,1,1318.10205,1,1,1
2012,ES,21504,ES11,1,1261,1,1306.46151,1,1,1
2012,ES,21505,ES52,1,1715,1,1470.92651,1,2,1
2012,ES,21509,ES61,1,1621,1,2041.48550,1,1,1
2012,ES,21513,ES51,1,250,1,5176.70946,1,1,1
2012,ES,21521,ES61,1,1641,1,1707.89563,1,1,1
2012,ES,21527,ES43,1,142,1,789.69937,1,3,1
2012,ES,21531,ES30,1,885,1,958.63727,1,1,1
2012,ES,21534,ES51,1,368,1,925.28737,1,1,1
2012,ES,21541,ES30,1,970,1,4757.58198,1,1,1
2012,ES,21543,ES51,1,346,1,1620.53515,1,1,1
2012,ES,21544,ES41,1,1362,1,1162.86537,1,3,1
2012,ES,21545,ES51,1,334,1,1801.18223,1,1,1
2012,ES,21552,ES52,1,1759,1,1950.40828,1,2,1
2012,ES,21560,ES42,1,626,1,510.67449,1,3,1
2012,ES,21570,ES61,1,467,1,2316.32038,1,3,1
2012,ES,21572,ES61,1,748,1,3045.71269,1,3,1
2012,ES,21573,ES61,1,105,1,1856.45317,1,3,1
2012,ES,21578,ES42,1,1680,1,1101.74560,1,3,1
2012,ES,21584,ES23,1,806,1,212.68412,1,3,1
2012,ES,21585,ES43,1,127,1,1595.58242,1,1,1
2012,ES,21593,ES62,1,1122,1,669.77083,1,2,1
2012,ES,21594,ES11,1,595,1,885.08154,1,1,1
2012,ES,21599,ES61,1,545,1,5366.65319,1,1,1
2012,ES,21603,ES70,1,1514,1,3874.99767,1,1,1
2012,ES,21613,ES52,1,502,1,1477.93066,1,3,1
2012,ES,21619,ES51,1,388,1,1563.60877,1,2,1
2012,ES,21620,ES70,1,1367,1,3032.17325,1,1,1
2012,ES,21621,ES11,1,1454,1,4323.03275,1,2,1
2012,ES,21623,ES30,1,1042,1,2101.10711,1,1,1
2012,ES,21627,ES70,1,1490,1,1293.65552,1,1,1
2012,ES,21628,ES61,1,560,1,1910.97415,1,3,1
2012,ES,21630,ES64,1,1989,1,41.77551,1,1,1
2012,ES,21632,ES12,1,1339,1,372.59822,1,1,1
2012,ES,21643,ES23,1,837,1,82.74823,1,1,1
2012,ES,21649,ES61,1,97,1,1272.19500,1,3,1
2012,ES,21653,ES62,1,1145,1,667.75725,1,3,1
2012,ES,21654,ES51,1,263,1,2345.43062,1,1,1
2012,ES,21656,ES11,1,615,1,1562.80884,1,1,1
2012,ES,21659,ES41,1,118,1,1063.16384,1,3,1
2012,ES,21665,ES51,1,801,1,1366.72085,1,1,1
2012,ES,21670,ES61,1,729,1,1734.66595,1,2,1
2012,ES,21671,ES11,1,610,1,2009.78493,1,2,1
2012,ES,21673,ES51,1,1664,1,1417.32447,1,3,1
2012,ES,21676,ES42,1,1699,1,877.76984,1,1,1
2012,ES,21679,ES61,1,730,1,1255.08877,1,3,1
2012,ES,21683,ES30,1,928,1,5541.77020,1,1,1
2012,ES,21684,ES43,1,140,1,329.49674,1,3,1
2012,ES,21687,ES61,1,659,1,2176.65780,1,1,1
2012,ES,21689,ES23,1,853,1,109.23153,1,1,1
2012,ES,21690,ES42,1,536,1,708.62043,1,3,1
2012,ES,21700,ES21,1,1877,1,5782.74292,1,1,1
2012,ES,21703,ES21,1,4,1,520.93090,1,3,1
2012,ES,21704,ES11,1,569,1,1126.81025,1,3,1
2012,ES,21706,ES51,1,406,1,3743.39410,1,1,1
2012,ES,21712,ES24,1,736,1,2720.70807,1,3,1
2012,ES,21715,ES41,1,1889,1,1360.19048,1,3,1
2012,ES,21728,ES61,1,104,1,1633.46522,1,3,1
2012,ES,21733,ES30,1,966,1,2056.82031,1,1,1
2012,ES,21738,ES22,1,1197,1,1053.73654,1,2,1
2012,ES,21742,ES41,1,777,1,870.39416,1,1,1
2012,ES,21747,ES51,1,276,1,2566.43191,1,1,1
2012,ES,21749,ES51,1,798,1,1568.54870,1,1,1
2012,ES,21754,ES51,1,266,1,5770.86491,1,1,1
2012,ES,21766,ES52,1,512,1,2820.99042,1,2,1
2012,ES,21768,ES11,1,618,1,2448.19324,1,3,1
2012,ES,21773,ES24,1,1932,1,447.59708,1,1,1
2012,ES,21779,ES41,1,766,1,1155.22949,1,2,1
2012,ES,21781,ES30,1,980,1,1482.71077,1,1,1
2012,ES,21786,ES62,1,1158,1,712.92355,1,1,1
2012,ES,21790,ES52,1,62,1,1260.38997,1,3,1
2012,ES,21793,ES51,1,792,1,1127.84038,1,3,1
2012,ES,21794,ES51,1,396,1,7265.27656,1,2,1
2012,ES,21797,ES11,1,1447,1,1890.33818,1,1,1
2012,ES,21798,ES62,1,1142,1,163.77533,1,3,1
2012,ES,21799,ES41,1,1586,1,989.82431,1,2,1
2012,ES,21806,ES41,1,1791,1,1512.25386,1,2,1
2012,ES,21807,ES51,1,251,1,1723.87766,1,1,1
2012,ES,21809,ES24,1,1911,1,452.46022,1,3,1
2012,ES,21812,ES22,1,1248,1,465.27064,1,2,1
2012,ES,21815,ES22,1,1249,1,1971.23501,1,2,1
2012,ES,21816,ES70,1,1365,1,426.49008,1,2,1
2012,ES,21820,ES42,1,680,1,667.87519,1,1,1
2012,ES,21825,ES43,1,162,1,127.64327,1,3,1
2012,ES,21837,ES11,1,1414,1,635.70198,1,2,1
2012,ES,21840,ES12,1,1306,1,644.73846,1,1,1
2012,ES,21846,ES11,1,1415,1,426.67240,1,3,1
2012,ES,21862,ES62,1,1127,1,337.55347,1,3,1
2012,ES,21866,ES43,1,124,1,1057.65661,1,3,1
2012,ES,21868,ES64,1,1986,1,564.23898,1,1,1
2012,ES,21870,ES30,1,938,1,1657.29167,1,1,1
2012,ES,21879,ES61,1,731,1,1212.02924,1,3,1
2012,ES,21882,ES43,1,152,1,726.36231,1,3,1
2012,ES,21887,ES11,1,577,1,538.36839,1,1,1
2012,ES,21889,ES24,1,1935,1,1121.08108,1,1,1
2012,ES,21891,ES41,1,1807,1,1657.51914,1,1,1
2012,ES,21896,ES62,1,1192,1,1026.41426,1,3,1
2012,ES,21902,ES64,1,1992,1,90.88778,1,1,1
2012,ES,21908,ES12,1,1285,1,292.96108,1,2,1
2012,ES,21917,ES42,1,519,1,721.40879,1,3,1
